,Intercept,"bs(time, degree=3, df=4, include_intercept=False)[0]","bs(time, degree=3, df=4, include_intercept=False)[1]","bs(time, degree=3, df=4, include_intercept=False)[2]","bs(time, degree=3, df=4, include_intercept=False)[3]",amalgam_surfaces,RIDAGEYR,female,race_2,race_3,race_4,race_5,drink_Former Drinker,drink_Lifetime Abstainer
NLR,2.20858898113784,-0.08951637198519156,-0.17903274397052224,-0.08951637198525363,-0.12391155157836944,-0.005727114593923524,0.005120323142503482,-0.1081613511687303,-0.04450616754224752,0.19987199545462095,-0.414408360386887,-0.06041409093839747,0.07915035753119458,0.02912415714726067
MLR,0.2115309562199363,-0.008150084307374142,-0.0163001686147617,-0.00815008430737998,0.013865078452433476,-0.00011706634755329331,0.0015038802987155063,-0.04385017803884535,0.00607705541096014,0.04412814806859276,-0.00749538713355198,0.0009141775772965641,-0.002601749007713348,0.00025622655139533317
PLR,115.7579101913113,-8.694114931045657,-17.388229862098722,-8.694114931048937,-18.55411458049932,0.04342358714857334,0.2275314303665615,6.768308791011369,3.387920056992336,9.777737523119669,4.711528510918186,6.9436333407516315,-2.0460491713194298,-0.6734544352360705
SII,623.3780675000868,-50.25671368203672,-100.51342736411357,-50.256713682054176,-88.21877673249516,-1.3841574717591607,-0.12201292067347262,37.558903740789994,-18.677447707274528,34.70902347327639,-104.09401969682474,-22.089801960512904,30.457195423881316,11.795204641170002
CRP,0.36711148559318973,-0.05688351837430374,-0.11376703674858879,-0.05688351837429482,3.8541354120788283,-0.01572660404771118,0.00397438625734927,0.5613905938024153,-0.1775388005852675,-0.31228218711190525,0.30916076294574085,-1.0538033934671778,0.6311582770117343,0.12746330244093848
BloodMercury,-0.05092959602210006,0.05650652801013619,0.11301305602027226,0.05650652801013653,-0.43295298357371703,0.028537113155497826,0.0163318947180533,-0.21010172986277245,0.6966709180572866,0.38577675775391457,0.7313973931669978,2.6332262229435104,-0.500569378837516,-0.3211125090544646
